LAT,LONG,DMS_LAT,DMS_LONG,FC,DSG,PC,CC1,NT,LC,SHORT_FORM,GENERIC,SORT_NAME_RO,FULL_NAME_RO,FULL_NAME_ND_RO,SORT_NAME_RG,FULL_NAME_RG,FULL_NAME_ND_RG,NOTE,MODIFY_DATE,DISPLAY,NAME_RANK,NAME_LINK,TRANSL_CD
-7.617899,17.278176,7:37:04S,17:16:41E,H,FLLS,,AO,V,,,,CHUTESKASONGOLUNDA,Chutes Kasongo-Lunda,Chutes Kasongo-Lunda,KASONGOLUNDA CHUTES,"Kasongo-Lunda, Chutes","Kasongo-Lunda, Chutes",,26/05/2011,12345,,,
-7.617899,17.278176,7:37:04S,17:16:41E,H,FLLS,,AO,N,,,Quedas,QUEDASDEFRANCISCOJOSE,Quedas de Francisco José,Quedas de Francisco Jose,FRANCISCOJOSE QUEDASDE,"Francisco José, Quedas de","Francisco Jose, Quedas de",,26/05/2011,12345,1,,
-7.617899,17.278176,7:37:04S,17:16:41E,H,FLLS,,AO,V,,,,QUEDASFRANCISCOJOSE,Quedas Francisco José,Quedas Francisco Jose,FRANCISCOJOSE QUEDAS,"Francisco José, Quedas","Francisco Jose, Quedas",,26/05/2011,12345,,,
-7.617899,17.278176,7:37:04S,17:16:41E,H,FLLS,,AO,V,,,,CHUTESFRANCOISJOSEPH,Chutes François-Joseph,Chutes Francois-Joseph,FRANCOISJOSEPH CHUTES,"François-Joseph, Chutes","Francois-Joseph, Chutes",,26/05/2011,12345,,,
-11.32228,16.906722,11:19:20S,16:54:24E,H,FLLS,,AO,N,,,Quedas,QUEDASCOMBO,Quedas Combo,Quedas Combo,COMBO QUEDAS,"Combo, Quedas","Combo, Quedas",,15/04/2011,123,1,,
-11.895634,16.579634,11:53:44S,16:34:47E,H,FLLS,,AO,N,,,Cascata,CASCATATCHICULUNGUNDJA,Cascata Tchiculungundja,Cascata Tchiculungundja,TCHICULUNGUNDJA CASCATA,"Tchiculungundja, Cascata","Tchiculungundja, Cascata",,10/06/2011,123,1,,
-10.335833,16.566923,10:20:09S,16:34:01E,H,FLLS,,AO,N,,,Cachoeira,CACHOEIRADODANDE,Cachoeira do Dande,Cachoeira do Dande,DANDE CACHOEIRADO,"Dande, Cachoeira do","Dande, Cachoeira do",,19/05/2011,12345,1,,
-11.937671,16.596997,11:56:16S,16:35:49E,H,FLLS,,AO,N,,,Cascata,CASCATALUVANGUE,Cascata Luvangue,Cascata Luvangue,LUVANGUE CASCATA,"Luvangue, Cascata","Luvangue, Cascata",,10/06/2011,12345,1,,
-17.4,14.216667,17:24:00S,14:13:00E,H,FLLS,,AO,N,,,,RUACANAFALLS,Ruacana Falls,Ruacana Falls,RUACANAFALLS,Ruacana Falls,Ruacana Falls,,25/07/1997,123456789,,,
-17.4,14.216667,17:24:00S,14:13:00E,H,FLLS,,AO,V,,,,CATARATASDORUACANA,Cataratas do Ruacaná,Cataratas do Ruacana,RUACANA CATARATASDO,"Ruacaná, Cataratas do","Ruacana, Cataratas do",,25/07/1997,123456789,,,
-17.4,14.216667,17:24:00S,14:13:00E,H,FLLS,,AO,V,,,,CATARATARUACANA,Catarata Ruacaná,Catarata Ruacana,RUACANA CATARATA,"Ruacaná, Catarata","Ruacana, Catarata",,25/07/1997,123456789,,,
-17.4,14.216667,17:24:00S,14:13:00E,H,FLLS,,AO,V,,,,CATARATAROACANA,Catarata Roacana,Catarata Roacana,ROACANA CATARATA,"Roacana, Catarata","Roacana, Catarata",,25/07/1997,123456789,,,
-17.4,14.216667,17:24:00S,14:13:00E,H,FLLS,,AO,N,,,,QUEDASDORUACANA,Quedas do Ruacaná,Quedas do Ruacana,RUACANA QUEDASDO,"Ruacaná, Quedas do","Ruacana, Quedas do",,25/07/1997,123456789,1,,
-17.4,14.216667,17:24:00S,14:13:00E,H,FLLS,,AO,V,,,,CATARATASDERUACANA,Cataratas de Ruacaná,Cataratas de Ruacana,RUACANA CATARATASDE,"Ruacaná, Cataratas de","Ruacana, Cataratas de",,25/07/1997,123456789,,,
-27.166667,-53.883333,27:10:00S,53:53:00W,H,FLLS,,AR,V,,,,SALTOGRANDEDOURUGUAY,Salto Grande do Uruguay,Salto Grande do Uruguay,GRANDEDOURUGUAY SALTO,"Grande do Uruguay, Salto","Grande do Uruguay, Salto",,30/06/1994,12345,,,
-27.166667,-53.883333,27:10:00S,53:53:00W,H,FLLS,,AR,V,,,,SALTOGRANDEDEMOCONA,Salto Grande de Mocona,Salto Grande de Mocona,GRANDEDEMOCONA SALTO,"Grande de Mocona, Salto","Grande de Mocona, Salto",,30/06/1994,12345,,,
-27.166667,-53.883333,27:10:00S,53:53:00W,H,FLLS,,AR,V,,,,GRANSALTODEMOCONA,Gran Salto de Moconá,Gran Salto de Mocona,GRANSALTODEMOCONA,Gran Salto de Moconá,Gran Salto de Mocona,,30/06/1994,12345,,,
-27.066667,-53.8,27:04:00S,53:48:00W,H,FLLS,,AR,N,,,,SALTODELEICAO,Salto de Leicao,Salto de Leicao,LEICAO SALTODE,"Leicao, Salto de","Leicao, Salto de",,30/06/1994,12345,1,,
-27.066667,-53.8,27:04:00S,53:48:00W,H,FLLS,,AR,N,,,,SALTODELEICAU,Salto de Leicau,Salto de Leicau,LEICAU SALTODE,"Leicau, Salto de","Leicau, Salto de",,30/06/1994,12345,,,
-27.166667,-53.883333,27:10:00S,53:53:00W,H,FLLS,,AR,N,,,,GRANSALTODEMACONA,Gran Salto de Macona,Gran Salto de Macona,GRANSALTODEMACONA,Gran Salto de Macona,Gran Salto de Macona,,30/06/1994,12345,,,
-27.166667,-53.883333,27:10:00S,53:53:00W,H,FLLS,,AR,N,,,,GRANSALTODEMACONA,Gran Salto de Macona,Gran Salto de Macona,GRANSALTODEMACONA,Gran Salto de Macona,Gran Salto de Macona,,30/06/1994,12345,1,,
-25.633333,-54.4,25:38:00S,54:24:00W,H,FLLS,,AR,N,,,,SALTOIRENE,Salto Irene,Salto Irene,IRENE SALTO,"Irene, Salto","Irene, Salto",,30/06/1994,12345,1,,
-25.633333,-54.4,25:38:00S,54:24:00W,H,FLLS,,AR,N,,,,SALTOIRENE,Salto Irene,Salto Irene,IRENE SALTO,"Irene, Salto","Irene, Salto",,30/06/1994,12345,,,
-25.633333,-54.4,25:38:00S,54:24:00W,H,FLLS,,AR,V,,,,CORREDEIRAIRENE,Corredeira Irene,Corredeira Irene,IRENE CORREDEIRA,"Irene, Corredeira","Irene, Corredeira",,30/06/1994,12345,,,
-25.55,-54.3,25:33:00S,54:18:00W,H,FLLS,,AR,N,,,,SALTOCUATROHERMANAS,Salto Cuatro Hermanas,Salto Cuatro Hermanas,CUATROHERMANAS SALTO,"Cuatro Hermanas, Salto","Cuatro Hermanas, Salto",,30/06/1994,12345,1,,
-25.55,-54.3,25:33:00S,54:18:00W,H,FLLS,,AR,N,,,,NAMENOTKNOWN,NAME NOT KNOWN,NAME NOT KNOWN,NAMENOTKNOWN,NAME NOT KNOWN,NAME NOT KNOWN,,30/06/1994,12345,,,
-41.233333,-71.6,41:14:00S,71:36:00W,H,FLLS,,AR,N,,,,SALTOALTO,Salto Alto,Salto Alto,ALTO SALTO,"Alto, Salto","Alto, Salto",,21/12/1993,12345,1,,
-25.566667,-54.2,25:34:00S,54:12:00W,H,FLLS,,AR,N,,,,SALTOCANIGUA,Salto Caniguá,Salto Canigua,CANIGUA SALTO,"Caniguá, Salto","Canigua, Salto",,30/06/1994,12345,,,
-25.566667,-54.2,25:34:00S,54:12:00W,H,FLLS,,AR,N,,,,SALTOUNION,Salto Unión,Salto Union,UNION SALTO,"Unión, Salto","Union, Salto",,30/06/1994,12345,1,,
-25.566667,-54.2,25:34:00S,54:12:00W,H,FLLS,,AR,V,,,,SALTODECAINGUA,Salto de Caingua,Salto de Caingua,CAINGUA SALTODE,"Caingua, Salto de","Caingua, Salto de",,30/06/1994,12345,,,
-25.566667,-54.2,25:34:00S,54:12:00W,H,FLLS,,AR,V,,,,SALTOREUNION,Salto Reunión,Salto Reunion,REUNION SALTO,"Reunión, Salto","Reunion, Salto",,30/06/1994,12345,,,
-25.683333,-54.433333,25:41:00S,54:26:00W,H,FLLS,,AR,V,,,,SALTOSDESANTAMARIA,Saltos de Santa Maria,Saltos de Santa Maria,SANTAMARIA SALTOSDE,"Santa Maria, Saltos de","Santa Maria, Saltos de",,11/01/1999,123456789,,,
-25.683333,-54.433333,25:41:00S,54:26:00W,H,FLLS,,AR,V,,,,SALTOSANTAMARIA,Salto Santa Maria,Salto Santa Maria,SANTAMARIA SALTO,"Santa Maria, Salto","Santa Maria, Salto",,11/01/1999,123456789,,,
-25.683333,-54.433333,25:41:00S,54:26:00W,H,FLLS,,AR,V,,,,IGUAZUFALLS,Iguazú Falls,Iguazu Falls,IGUAZUFALLS,Iguazú Falls,Iguazu Falls,,11/01/1999,123456789,,,
-25.683333,-54.433333,25:41:00S,54:26:00W,H,FLLS,,AR,N,,,,CATARATASDELIGUAZU,Cataratas del Iguazú,Cataratas del Iguazu,IGUAZU CATARATASDEL,"Iguazú, Cataratas del","Iguazu, Cataratas del",,11/01/1999,123456789,,,
-25.683333,-54.433333,25:41:00S,54:26:00W,H,FLLS,,AR,V,,,,IGUASSUFALLS,Iguassú Falls,Iguassu Falls,IGUASSUFALLS,Iguassú Falls,Iguassu Falls,,11/01/1999,123456789,,,
-25.683333,-54.433333,25:41:00S,54:26:00W,H,FLLS,,AR,V,,,,SALTOSDOIGUASSU,Saltos do Iguassú,Saltos do Iguassu,IGUASSU SALTOSDO,"Iguassú, Saltos do","Iguassu, Saltos do",,11/01/1999,123456789,,,
-25.683333,-54.433333,25:41:00S,54:26:00W,H,FLLS,,AR,V,,,,CATARATASDELIGUASSU,Cataratas del Iguassú,Cataratas del Iguassu,IGUASSU CATARATASDEL,"Iguassú, Cataratas del","Iguassu, Cataratas del",,11/01/1999,123456789,,,
-25.683333,-54.433333,25:41:00S,54:26:00W,H,FLLS,,AR,V,,,,SALTODOIGUACU,Salto do Iguaçu,Salto do Iguacu,IGUACU SALTODO,"Iguaçu, Salto do","Iguacu, Salto do",,11/01/1999,123456789,,,
-25.683333,-54.433333,25:41:00S,54:26:00W,H,FLLS,,AR,V,,,,CATARATASDELIGUACU,Cataratas del Iguaçú,Cataratas del Iguacu,IGUACU CATARATASDEL,"Iguaçú, Cataratas del","Iguacu, Cataratas del",,11/01/1999,123456789,,,
-25.683333,-54.433333,25:41:00S,54:26:00W,H,FLLS,,AR,N,,,Cataratas,CATARATASDOIGUACU,Cataratas do Iguaçu,Cataratas do Iguacu,IGUACU CATARATASDO,"Iguaçu, Cataratas do","Iguacu, Cataratas do",,11/01/1999,123456789,1,,
-25.683333,-54.433333,25:41:00S,54:26:00W,H,FLLS,,AR,V,,,,CACHOEIRADEIGUACU,Cachoeira de Iguaçu,Cachoeira de Iguacu,IGUACU CACHOEIRADE,"Iguaçu, Cachoeira de","Iguacu, Cachoeira de",,11/01/1999,123456789,,,
-25.683333,-54.433333,25:41:00S,54:26:00W,H,FLLS,,AR,V,,,,IGUACUFALLS,Iguaçu Falls,Iguacu Falls,IGUACUFALLS,Iguaçu Falls,Iguacu Falls,,11/01/1999,123456789,,,
-25.683333,-54.433333,25:41:00S,54:26:00W,H,FLLS,,AR,V,,,,VICTORIAFALLS,Victoria Falls,Victoria Falls,VICTORIAFALLS,Victoria Falls,Victoria Falls,,11/01/1999,123456789,,,
-25.683333,-54.433333,25:41:00S,54:26:00W,H,FLLS,,AR,V,,,,SALTOSDOIGUACU,Saltos do Iguaçu,Saltos do Iguacu,IGUACU SALTOSDO,"Iguaçu, Saltos do","Iguacu, Saltos do",,11/01/1999,123456789,,,
-46.788309,-70.963341,46:47:18S,70:57:48W,H,FLLS,,AR,N,,,,SALTODELPAGE,Salto del Page,Salto del Page,PAGE SALTODEL,"Page, Salto del","Page, Salto del",,08/03/2011,12345,1,,
-46.938974,-70.520595,46:56:20S,70:31:14W,H,FLLS,,AR,N,,,,SALTODELFEO,Salto del Feo,Salto del Feo,FEO SALTODEL,"Feo, Salto del","Feo, Salto del",,08/03/2011,12345,1,,
-35.021566,-68.671655,35:01:18S,68:40:18W,H,FLLS,,AR,N,,,,SALTOSDELNIHUIL,Saltos del Nihuil,Saltos del Nihuil,NIHUIL SALTOSDEL,"Nihuil, Saltos del","Nihuil, Saltos del",,07/03/2011,12345,1,,
-27.1,-53.8,27:06:00S,53:48:00W,H,FLLS,,AR,N,,,,SALTODELVALIENTE,Salto del Valiente,Salto del Valiente,VALIENTE SALTODEL,"Valiente, Salto del","Valiente, Salto del",,30/06/1994,12345,,,
-27.1,-53.8,27:06:00S,53:48:00W,H,FLLS,,AR,N,,,,SALTODELVALIENTE,Salto del Valiente,Salto del Valiente,VALIENTE SALTODEL,"Valiente, Salto del","Valiente, Salto del",,30/06/1994,12345,1,,
-32.3,116.016667,32:18:00S,116:01:00E,H,FLLS,,AS,N,,,,WHITBYFALLS,Whitby Falls,Whitby Falls,WHITBYFALLS,Whitby Falls,Whitby Falls,,30/12/1993,12345,1,,
-37.516667,145.35,37:31:00S,145:21:00E,H,FLLS,,AS,N,,,,WRIGHTSFALLS,Wrights Falls,Wrights Falls,WRIGHTSFALLS,Wrights Falls,Wrights Falls,,30/12/1993,12345,1,,
-32.883333,115.983333,32:53:00S,115:59:00E,H,FLLS,,AS,N,,,,SEYMOURFALLS,Seymour Falls,Seymour Falls,SEYMOURFALLS,Seymour Falls,Seymour Falls,,30/12/1993,12345,1,,
-26.55,152.45,26:33:00S,152:27:00E,H,FLLS,,AS,N,,,,YABBAFALLS,Yabba Falls,Yabba Falls,YABBAFALLS,Yabba Falls,Yabba Falls,,30/12/1993,12345,1,,
-31.15,151.85,31:09:00S,151:51:00E,H,FLLS,,AS,N,,,,TIAFALLS,Tia Falls,Tia Falls,TIAFALLS,Tia Falls,Tia Falls,,30/12/1993,12345,1,,
-29.4,121.416667,29:24:00S,121:25:00E,H,FLLS,,AS,N,,,,NIAGARAFALLS,Niagara Falls,Niagara Falls,NIAGARAFALLS,Niagara Falls,Niagara Falls,,30/12/1993,12345,1,,
-34.583333,150.666667,34:35:00S,150:40:00E,H,FLLS,,AS,N,,,,TONGARRAFALLS,Tongarra Falls,Tongarra Falls,TONGARRAFALLS,Tongarra Falls,Tongarra Falls,,30/12/1993,12345,1,,
-37.883333,145.333333,37:53:00S,145:20:00E,H,FLLS,,AS,N,,,,SHERBROOKFALLS,Sherbrook Falls,Sherbrook Falls,SHERBROOKFALLS,Sherbrook Falls,Sherbrook Falls,,30/12/1993,12345,1,,
-32.366667,116.016667,32:22:00S,116:01:00E,H,FLLS,,AS,N,,,,SERPENTINEFALLS,Serpentine Falls,Serpentine Falls,SERPENTINEFALLS,Serpentine Falls,Serpentine Falls,,30/12/1993,12345,1,,
-28.183333,153.266667,28:11:00S,153:16:00E,H,FLLS,,AS,N,,,,PURLINGBROOKFALLS,Purling Brook Falls,Purling Brook Falls,PURLINGBROOKFALLS,Purling Brook Falls,Purling Brook Falls,,30/12/1993,12345,1,,
-28.65,152.15,28:39:00S,152:09:00E,H,FLLS,,AS,N,,,,UNDERCLIFFEFALLS,Undercliffe Falls,Undercliffe Falls,UNDERCLIFFEFALLS,Undercliffe Falls,Undercliffe Falls,,30/12/1993,12345,1,,
-28.233333,153.266667,28:14:00S,153:16:00E,H,FLLS,,AS,N,,,,TWINFALLS,Twin Falls,Twin Falls,TWINFALLS,Twin Falls,Twin Falls,,30/12/1993,12345,1,,
-18.15,145.816667,18:09:00S,145:49:00E,H,FLLS,,AS,N,,,,MURRAYFALLS,Murray Falls,Murray Falls,MURRAYFALLS,Murray Falls,Murray Falls,,30/12/1993,12345,1,,
-42.533333,145.683333,42:32:00S,145:41:00E,H,FLLS,,AS,N,eng,,,SIRJOHNFALLS,Sir John Falls,Sir John Falls,SIRJOHNFALLS,Sir John Falls,Sir John Falls,,30/12/1993,12345,1,,
-28.233333,153.133333,28:14:00S,153:08:00E,H,FLLS,,AS,N,,,,MORANSFALLS,Morans Falls,Morans Falls,MORANSFALLS,Morans Falls,Morans Falls,,30/12/1993,12345,1,,
-36.233333,149.533333,36:14:00S,149:32:00E,H,FLLS,,AS,N,,,,TUROSSFALLS,Tuross Falls,Tuross Falls,TUROSSFALLS,Tuross Falls,Tuross Falls,,30/12/1993,12345,1,,
-42.916667,147.183333,42:55:00S,147:11:00E,H,FLLS,,AS,N,eng,,,WELLINGTONFALLS,Wellington Falls,Wellington Falls,WELLINGTONFALLS,Wellington Falls,Wellington Falls,,30/12/1993,12345,1,,
-30.333333,150.333333,30:20:00S,150:20:00E,H,FLLS,,AS,N,,,,GWYDERFALLS,Gwyder Falls,Gwyder Falls,GWYDERFALLS,Gwyder Falls,Gwyder Falls,,30/12/1993,12345,1,,
-28.2,153.133333,28:12:00S,153:08:00E,H,FLLS,,AS,N,,,,STAIRWAYFALLS,Stairway Falls,Stairway Falls,STAIRWAYFALLS,Stairway Falls,Stairway Falls,,30/12/1993,12345,1,,
-35.5,148.8,35:30:00S,148:48:00E,H,FLLS,,AS,N,,,,GININIFALLS,Ginini Falls,Ginini Falls,GININIFALLS,Ginini Falls,Ginini Falls,,30/12/1993,12345,1,,
-28.183333,153.25,28:11:00S,153:15:00E,H,FLLS,,AS,N,,,,MCCONNELLFALLS,McConnell Falls,McConnell Falls,MCCONNELLFALLS,McConnell Falls,McConnell Falls,,30/12/1993,12345,1,,
-14.833333,126.833333,14:50:00S,126:50:00E,H,FLLS,,AS,N,,,,DULCISFALLS,Dulcis Falls,Dulcis Falls,DULCISFALLS,Dulcis Falls,Dulcis Falls,,30/12/1993,12345,1,,
-35.616667,148.266667,35:37:00S,148:16:00E,H,FLLS,,AS,N,,,,BUDDINGFALLS,Budding Falls,Budding Falls,BUDDINGFALLS,Budding Falls,Budding Falls,,30/12/1993,12345,1,,
-22.383333,118.266667,22:23:00S,118:16:00E,H,FLLS,,AS,N,,,,JOFFREFALLS,Joffre Falls,Joffre Falls,JOFFREFALLS,Joffre Falls,Joffre Falls,,30/12/1993,12345,1,,
-12.45,133.316667,12:27:00S,133:19:00E,H,FLLS,,AS,N,,,,MYRAFALLS,Myra Falls,Myra Falls,MYRAFALLS,Myra Falls,Myra Falls,,30/12/1993,12345,1,,
-28.616667,153.4,28:37:00S,153:24:00E,H,FLLS,,AS,N,,,,MINYNONFALLS,Minynon Falls,Minynon Falls,MINYNONFALLS,Minynon Falls,Minynon Falls,,30/12/1993,12345,1,,
-28.216667,153.266667,28:13:00S,153:16:00E,H,FLLS,,AS,N,,,,BLACKFELLOWFALLS,Blackfellow Falls,Blackfellow Falls,BLACKFELLOWFALLS,Blackfellow Falls,Blackfellow Falls,,30/12/1993,12345,1,,
-18.833333,144.666667,18:50:00S,144:40:00E,H,FLLS,,AS,N,,,,LYALSFALLS,Lyals Falls,Lyals Falls,LYALSFALLS,Lyals Falls,Lyals Falls,,30/12/1993,12345,1,,
-34.633333,150.716667,34:38:00S,150:43:00E,H,FLLS,,AS,N,,,,MINNAMURRAFALLS,Minnamurra Falls,Minnamurra Falls,MINNAMURRAFALLS,Minnamurra Falls,Minnamurra Falls,,30/12/1993,12345,1,,
-22.483333,118.55,22:29:00S,118:33:00E,H,FLLS,,AS,N,,,,FORTESCUEFALLS,Fortescue Falls,Fortescue Falls,FORTESCUEFALLS,Fortescue Falls,Fortescue Falls,,30/12/1993,12345,1,,
-37.833333,145.383333,37:50:00S,145:23:00E,H,FLLS,,AS,N,,,,OLINDAFALLS,Olinda Falls,Olinda Falls,OLINDAFALLS,Olinda Falls,Olinda Falls,,30/12/1993,12345,1,,
-15.633333,125.3,15:38:00S,125:18:00E,H,FLLS,,AS,N,,,,KINGCASCADE,King Cascade,King Cascade,KINGCASCADE,King Cascade,King Cascade,,30/12/1993,12345,1,,
-34.65,150.533333,34:39:00S,150:32:00E,H,FLLS,,AS,N,,,,BLACKMANSFALLS,Blackmans Falls,Blackmans Falls,BLACKMANSFALLS,Blackmans Falls,Blackmans Falls,,30/12/1993,12345,1,,
-28.183333,153.116667,28:11:00S,153:07:00E,H,FLLS,,AS,N,,,,BLUECREEKFALLS,Blue Creek Falls,Blue Creek Falls,BLUECREEKFALLS,Blue Creek Falls,Blue Creek Falls,,30/12/1993,12345,1,,
-22.483333,118.566667,22:29:00S,118:34:00E,H,FLLS,,AS,V,,,,THEGORDONFALLS,The Gordon Falls,The Gordon Falls,GORDONFALLS THE,"Gordon Falls, The","Gordon Falls, The",,30/12/1993,12345,,,
-22.483333,118.566667,22:29:00S,118:34:00E,H,FLLS,,AS,N,,,,GORDONFALLS,Gordon Falls,Gordon Falls,GORDONFALLS,Gordon Falls,Gordon Falls,,30/12/1993,12345,1,,
-31.616667,152.3,31:37:00S,152:18:00E,H,FLLS,,AS,N,,,,ELLENBOROUGHFALLS,Ellenborough Falls,Ellenborough Falls,ELLENBOROUGHFALLS,Ellenborough Falls,Ellenborough Falls,,30/12/1993,12345,1,,
-34.883333,116.583333,34:53:00S,116:35:00E,H,FLLS,,AS,N,,,,GLADSTONEFALLS,Gladstone Falls,Gladstone Falls,GLADSTONEFALLS,Gladstone Falls,Gladstone Falls,,30/12/1993,12345,1,,
-31.633333,152.266667,31:38:00S,152:16:00E,H,FLLS,,AS,N,,,,BULGAFALLS,Bulga Falls,Bulga Falls,BULGAFALLS,Bulga Falls,Bulga Falls,,30/12/1993,12345,1,,
-16.516667,125.233333,16:31:00S,125:14:00E,H,FLLS,,AS,V,,,,HIDDENVALLEY,Hidden Valley,Hidden Valley,HIDDENVALLEY,Hidden Valley,Hidden Valley,,30/12/1993,12345,,,
-16.516667,125.233333,16:31:00S,125:14:00E,H,FLLS,,AS,N,,,,HIDDENVALLEYFALLS,Hidden Valley Falls,Hidden Valley Falls,HIDDENVALLEYFALLS,Hidden Valley Falls,Hidden Valley Falls,,30/12/1993,12345,1,,
-14.183333,132.183333,14:11:00S,132:11:00E,H,FLLS,,AS,N,,,,EDITHFALLS,Edith Falls,Edith Falls,EDITHFALLS,Edith Falls,Edith Falls,,30/12/1993,12345,1,,
-30.966667,115.85,30:58:00S,115:51:00E,H,FLLS,,AS,N,,,,EDENGERIEFALLS,Edengerie Falls,Edengerie Falls,EDENGERIEFALLS,Edengerie Falls,Edengerie Falls,,30/12/1993,12345,1,,
-24.983333,128.416667,24:59:00S,128:25:00E,H,FLLS,,AS,N,,,,ALICEFALLS,Alice Falls,Alice Falls,ALICEFALLS,Alice Falls,Alice Falls,,30/12/1993,12345,1,,
-24.983333,128.416667,24:59:00S,128:25:00E,H,FLLS,,AS,V,,,,ALICEFALL,Alice Fall,Alice Fall,ALICEFALL,Alice Fall,Alice Fall,,30/12/1993,12345,,,
-28.216667,153.116667,28:13:00S,153:07:00E,H,FLLS,,AS,N,,,,BRIDALVEILFALLS,Bridal Veil Falls,Bridal Veil Falls,BRIDALVEILFALLS,Bridal Veil Falls,Bridal Veil Falls,,30/12/1993,12345,1,,
-25.033333,148.166667,25:02:00S,148:10:00E,H,FLLS,,AS,N,,,,ALJONFALLS,Aljon Falls,Aljon Falls,ALJONFALLS,Aljon Falls,Aljon Falls,,30/12/1993,12345,1,,
-34.766667,116.833333,34:46:00S,116:50:00E,H,FLLS,,AS,N,,,,CROSSINGFALLS,Crossing Falls,Crossing Falls,CROSSINGFALLS,Crossing Falls,Crossing Falls,,30/12/1993,12345,1,,
-16.833333,145.65,16:50:00S,145:39:00E,H,FLLS,,AS,N,,,,BARRONFALLS,Barron Falls,Barron Falls,BARRONFALLS,Barron Falls,Barron Falls,,30/12/1993,12345,1,,
-34.25,150.8,34:15:00S,150:48:00E,H,FLLS,,AS,N,,,,APPINFALLS,Appin Falls,Appin Falls,APPINFALLS,Appin Falls,Appin Falls,,30/12/1993,12345,1,,
-37.516667,145.45,37:31:00S,145:27:00E,H,FLLS,,AS,N,,,,SMEDLEYSFALLS,Smedleys Falls,Smedleys Falls,SMEDLEYSFALLS,Smedleys Falls,Smedleys Falls,,30/12/1993,12345,1,,
-19.933333,145.65,19:56:00S,145:39:00E,H,FLLS,,AS,N,,,,WHITEFALLS,White Falls,White Falls,WHITEFALLS,White Falls,White Falls,,30/12/1993,12345,1,,
-18.233333,139.883333,18:14:00S,139:53:00E,H,FLLS,,AS,N,,,,LEICHARDTFALLS,Leichardt Falls,Leichardt Falls,LEICHARDTFALLS,Leichardt Falls,Leichardt Falls,,30/12/1993,12345,1,,
-18.166667,145.583333,18:10:00S,145:35:00E,H,FLLS,,AS,N,,,,BLENCOEFALLS,Blencoe Falls,Blencoe Falls,BLENCOEFALLS,Blencoe Falls,Blencoe Falls,,30/12/1993,12345,1,,
-12.533333,133.9,12:32:00S,133:54:00E,H,FLLS,,AS,N,,,,CUTHBERTSONFALLS,Cuthbertson Falls,Cuthbertson Falls,CUTHBERTSONFALLS,Cuthbertson Falls,Cuthbertson Falls,,30/12/1993,12345,1,,
-14.733333,131.616667,14:44:00S,131:37:00E,H,FLLS,,AS,N,,,,KATHLEENFALLS,Kathleen Falls,Kathleen Falls,KATHLEENFALLS,Kathleen Falls,Kathleen Falls,,30/12/1993,12345,1,,
-15.366667,130.683333,15:22:00S,130:41:00E,H,FLLS,,AS,N,,,,INUKALENCATARACT,Inukalen Cataract,Inukalen Cataract,INUKALENCATARACT,Inukalen Cataract,Inukalen Cataract,,30/12/1993,12345,1,,
-18.25,145.366667,18:15:00S,145:22:00E,H,FLLS,,AS,N,,,,HERBERTRIVERFALLS,Herbert River Falls,Herbert River Falls,HERBERTRIVERFALLS,Herbert River Falls,Herbert River Falls,,30/12/1993,12345,1,,
-38.65,146.366667,38:39:00S,146:22:00E,H,FLLS,,AS,N,,,,AGNESFALLS,Agnes Falls,Agnes Falls,AGNESFALLS,Agnes Falls,Agnes Falls,,30/12/1993,12345,1,,
-14.816667,125.7,14:49:00S,125:42:00E,H,FLLS,,AS,N,,,,MITCHELLFALLS,Mitchell Falls,Mitchell Falls,MITCHELLFALLS,Mitchell Falls,Mitchell Falls,,30/12/1993,12345,1,,
-17.783333,145.566667,17:47:00S,145:34:00E,H,FLLS,,AS,N,,,,TULLYFALLS,Tully Falls,Tully Falls,TULLYFALLS,Tully Falls,Tully Falls,,30/12/1993,12345,1,,
-17.783333,145.566667,17:47:00S,145:34:00E,H,FLLS,,AS,V,,,,KAREEYA,Kareeya,Kareeya,KAREEYA,Kareeya,Kareeya,,30/12/1993,12345,,,
-34.633333,150.566667,34:38:00S,150:34:00E,H,FLLS,,AS,N,,,,BELMOREFALLS,Belmore Falls,Belmore Falls,BELMOREFALLS,Belmore Falls,Belmore Falls,,30/12/1993,12345,1,,
-19.933333,145.733333,19:56:00S,145:44:00E,H,FLLS,,AS,N,,,,REDFALLS,Red Falls,Red Falls,REDFALLS,Red Falls,Red Falls,,30/12/1993,12345,1,,
-28.216667,153.266667,28:13:00S,153:16:00E,H,FLLS,,AS,N,,,,HARDYSFALLS,Hardys Falls,Hardys Falls,HARDYSFALLS,Hardys Falls,Hardys Falls,,30/12/1993,12345,1,,
-34.416667,115.866667,34:25:00S,115:52:00E,H,FLLS,,AS,N,,,,BEEDELUPFALLS,Beedelup Falls,Beedelup Falls,BEEDELUPFALLS,Beedelup Falls,Beedelup Falls,,30/12/1993,12345,1,,
-16.916667,145.833333,16:55:00S,145:50:00E,H,FLLS,,AS,N,,,,BESSIEFALLS,Bessie Falls,Bessie Falls,BESSIEFALLS,Bessie Falls,Bessie Falls,,30/12/1993,12345,1,,
-30.966667,115.8,30:58:00S,115:48:00E,H,FLLS,,AS,N,,,,MOOCHAMULLAHFALLS,Moochamullah Falls,Moochamullah Falls,MOOCHAMULLAHFALLS,Moochamullah Falls,Moochamullah Falls,,30/12/1993,12345,1,,
